t_ms,spL,vL,uL,dacL,spR,vR,uR,dacR
4094645,-1.282,-1.260,-19.7,-19,-1.282,-1.323,-1.3,-1
4094685,-1.282,-1.232,-20.1,-20,-1.282,-1.279,-1.8,-1
4094725,-1.282,-1.271,-19.7,-19,-1.282,-1.289,-1.7,-1
4094765,-1.282,-1.271,-19.7,-19,-1.282,-1.360,-0.8,0
4094805,-1.282,-1.313,-19.2,-19,-1.282,-1.360,-0.6,0
4094845,-1.282,-1.337,-18.8,-18,-1.282,-1.380,-0.2,0
4094885,-1.282,-1.418,-17.7,-17,-1.282,-1.435,0.0,0
4094925,-1.282,-1.438,-17.2,-17,-1.282,-1.495,0.0,0
4094965,-1.282,-1.443,-16.9,-16,-1.282,-1.494,0.0,0
4095005,-1.282,-1.548,-15.3,-15,-1.282,-1.569,0.0,0
4095045,-1.282,-1.557,-14.7,-14,-1.282,-1.632,0.0,0
4095085,-1.282,-1.557,-14.3,-14,-1.282,-1.623,0.0,0
4095125,-1.282,-1.552,-13.9,-13,-1.282,-1.656,0.0,0
4095165,-1.282,-1.612,-12.7,-12,-1.282,-1.656,0.0,0
4095205,-1.282,-1.568,-12.7,-12,-1.282,-1.586,0.0,0
4095245,-1.282,-1.465,-13.6,-13,-1.282,-1.537,0.0,0
4095285,-1.282,-1.455,-13.4,-13,-1.282,-1.537,0.0,0
4095325,-1.282,-1.455,-13.2,-13,-1.282,-1.475,0.0,0
4095365,-1.282,-1.367,-14.1,-14,-1.282,-1.375,-0.2,0
4095405,-1.282,-1.245,-15.5,-15,-1.282,-1.375,-0.1,0
4095445,-1.282,-1.245,-15.6,-15,-1.282,-1.293,-1.0,-1
4095485,-1.282,-1.223,-15.9,-15,-1.282,-1.221,-1.9,-1
4095525,-1.282,-1.181,-16.5,-16,-1.282,-1.221,-2.0,-2
4095565,-1.282,-1.181,-16.7,-16,-1.282,-1.161,-2.9,-2
4095605,-1.282,-1.101,-17.9,-17,-1.282,-1.141,-3.4,-3
4095645,-1.282,-1.101,-18.2,-18,-1.282,-1.141,-3.6,-3
4095685,-1.282,-1.086,-18.7,-18,-1.282,-1.101,-4.4,-4
4095725,-1.282,-1.118,-18.6,-18,-1.282,-1.101,-4.7,-4
4095765,-1.282,-1.118,-18.8,-18,-1.282,-1.087,-5.1,-5
4095805,-1.282,-1.103,-19.3,-19,-1.282,-1.150,-4.6,-4
4095845,-1.282,-1.103,-19.6,-19,-1.282,-1.150,-4.9,-4
4095885,-1.282,-1.103,-19.9,-19,-1.282,-1.148,-5.1,-5
4095925,-1.282,-1.238,-18.3,-18,-1.282,-1.181,-4.9,-4
4095965,-1.282,-1.263,-18.1,-18,-1.282,-1.328,-3.2,-3
4096005,-1.282,-1.306,-17.6,-17,-1.282,-1.373,-2.5,-2
4096045,-1.282,-1.430,-15.9,-15,-1.282,-1.373,-2.4,-2
4096085,-1.282,-1.430,-15.7,-15,-1.282,-1.370,-2.3,-2
4096125,-1.282,-1.390,-16.0,-16,-1.282,-1.444,-1.1,-1
4096165,-1.282,-1.379,-16.0,-15,-1.282,-1.463,-0.6,0
4096205,-1.282,-1.498,-14.2,-14,-1.282,-1.437,-0.6,0
4096245,-1.282,-1.472,-14.2,-14,-1.282,-1.521,0.0,0
4096285,-1.282,-1.393,-14.9,-14,-1.282,-1.474,0.0,0
4096325,-1.282,-1.393,-14.7,-14,-1.282,-1.474,0.0,0
4096365,-1.282,-1.392,-14.6,-14,-1.282,-1.385,-0.8,0
4096405,-1.282,-1.386,-14.5,-14,-1.282,-1.431,-0.0,0
4096445,-1.282,-1.386,-14.3,-14,-1.282,-1.379,-0.5,0
4096485,-1.282,-1.291,-15.4,-15,-1.282,-1.379,-0.3,0
4096525,-1.282,-1.305,-15.2,-15,-1.282,-1.294,-1.3,-1
4096565,-1.282,-1.299,-15.3,-15,-1.282,-1.319,-0.9,0
4096605,-1.282,-1.299,-15.2,-15,-1.282,-1.297,-1.2,-1
4096645,-1.282,-1.230,-16.2,-16,-1.282,-1.297,-1.1,-1
4096685,-1.282,-1.293,-15.4,-15,-1.282,-1.267,-1.5,-1
4096725,-1.282,-1.298,-15.3,-15,-1.282,-1.327,-0.7,0
4096765,-1.282,-1.298,-15.3,-15,-1.282,-1.323,-0.7,0
4096805,-1.282,-1.241,-16.0,-16,-1.282,-1.323,-0.6,0
4096845,-1.282,-1.332,-14.9,-14,-1.282,-1.293,-1.0,0
4096885,-1.282,-1.353,-14.5,-14,-1.282,-1.408,0.0,0
4096925,-1.282,-1.353,-14.4,-14,-1.282,-1.417,0.0,0
4096965,-1.282,-1.332,-14.6,-14,-1.282,-1.367,-0.0,0
4097005,-1.282,-1.377,-13.9,-13,-1.282,-1.426,0.0,0
4097045,-1.282,-1.383,-13.6,-13,-1.282,-1.426,0.0,0
4097085,-1.282,-1.361,-13.8,-13,-1.282,-1.452,0.0,0
4097125,-1.282,-1.426,-12.8,-12,-1.282,-1.408,0.0,0
4097165,-1.282,-1.426,-12.6,-12,-1.282,-1.454,0.0,0
4097205,-1.282,-1.419,-12.4,-12,-1.282,-1.456,0.0,0
4097245,-1.282,-1.349,-13.1,-13,-1.282,-1.456,0.0,0
4097285,-1.282,-1.379,-12.6,-12,-1.282,-1.383,0.0,0
4097325,-1.282,-1.379,-12.5,-12,-1.282,-1.394,0.0,0
4097365,-1.282,-1.368,-12.5,-12,-1.282,-1.423,0.0,0
4097405,-1.282,-1.298,-13.3,-13,-1.282,-1.423,0.0,0
4097445,-1.282,-1.269,-13.6,-13,-1.282,-1.316,-0.5,0
4097485,-1.282,-1.269,-13.6,-13,-1.282,-1.253,-1.3,-1
4097525,-1.282,-1.225,-14.3,-14,-1.282,-1.276,-1.0,-1
4097565,-1.282,-1.184,-14.9,-14,-1.282,-1.276,-1.0,-1
4097605,-1.282,-1.184,-15.0,-15,-1.282,-1.232,-1.6,-1
4097645,-1.282,-1.197,-15.0,-15,-1.282,-1.185,-2.3,-2
4097685,-1.282,-1.185,-15.3,-15,-1.282,-1.185,-2.5,-2
4097725,-1.282,-1.185,-15.5,-15,-1.282,-1.227,-2.1,-2
4097765,-1.282,-1.177,-15.7,-15,-1.282,-1.222,-2.2,-2
4097805,-1.282,-1.250,-15.0,-14,-1.282,-1.222,-2.3,-2
4097845,-1.282,-1.259,-14.9,-14,-1.282,-1.227,-2.3,-2
4097885,-1.282,-1.259,-14.9,-14,-1.282,-1.321,-1.1,-1
4097925,-1.282,-1.256,-15.0,-15,-1.282,-1.319,-1.1,-1
4097965,-1.282,-1.308,-14.4,-14,-1.282,-1.294,-1.4,-1
4098005,-1.282,-1.329,-14.1,-14,-1.282,-1.294,-1.3,-1
4098045,-1.282,-1.329,-14.0,-13,-1.282,-1.382,-0.1,0
4098085,-1.282,-1.335,-13.8,-13,-1.282,-1.397,0.0,0
4098125,-1.282,-1.361,-13.4,-13,-1.282,-1.331,-0.7,0
4098165,-1.282,-1.326,-13.7,-13,-1.282,-1.386,0.0,0
4098205,-1.282,-1.349,-13.4,-13,-1.282,-1.386,0.0,0
4098245,-1.282,-1.349,-13.2,-13,-1.282,-1.405,0.0,0
4098285,-1.282,-1.390,-12.6,-12,-1.282,-1.373,0.0,0
4098325,-1.282,-1.370,-12.7,-12,-1.282,-1.386,0.0,0
4098365,-1.282,-1.303,-13.4,-13,-1.282,-1.329,-0.4,0
4098405,-1.282,-1.303,-13.4,-13,-1.282,-1.329,-0.3,0
4098445,-1.282,-1.284,-13.6,-13,-1.282,-1.257,-1.2,-1
4098485,-1.282,-1.243,-14.1,-14,-1.282,-1.270,-1.1,-1
4098525,-1.282,-1.243,-14.2,-14,-1.282,-1.270,-1.1,-1
4098565,-1.282,-1.197,-14.9,-14,-1.282,-1.216,-1.8,-1
4098605,-1.282,-1.166,-15.4,-15,-1.282,-1.216,-1.9,-1
4098645,-1.282,-1.166,-15.6,-15,-1.282,-1.138,-3.1,-3
4098685,-1.282,-1.131,-16.2,-16,-1.282,-1.149,-3.2,-3
4098725,-1.282,-1.146,-16.3,-16,-1.282,-1.149,-3.4,-3
4098765,-1.282,-1.146,-16.5,-16,-1.282,-1.156,-3.5,-3
4098805,-1.282,-1.149,-16.7,-16,-1.282,-1.108,-4.3,-4
4098845,-1.282,-1.141,-17.0,-17,-1.282,-1.108,-4.6,-4
4098885,-1.282,-1.141,-17.2,-17,-1.282,-1.110,-4.9,-4
4098925,-1.282,-1.171,-17.0,-17,-1.282,-1.102,-5.3,-5
4098965,-1.282,-1.206,-16.8,-16,-1.282,-1.102,-5.5,-5
4099005,-1.282,-1.206,-16.9,-16,-1.282,-1.119,-5.6,-5
4099045,-1.282,-1.200,-17.1,-17,-1.282,-1.143,-5.6,-5
4099085,-1.282,-1.206,-17.2,-17,-1.282,-1.143,-5.8,-5
4099125,-1.282,-1.250,-16.7,-16,-1.282,-1.138,-6.1,-6
4099165,-1.282,-1.250,-16.8,-16,-1.282,-1.174,-5.8,-5
4099205,-1.282,-1.256,-16.7,-16,-1.282,-1.174,-6.0,-6
4099245,-1.282,-1.283,-16.4,-16,-1.282,-1.211,-5.7,-5
4099285,-1.282,-1.286,-16.4,-16,-1.282,-1.199,-6.0,-5
4099325,-1.282,-1.286,-16.4,-16,-1.282,-1.199,-6.1,-6
4099365,-1.282,-1.281,-16.4,-16,-1.282,-1.212,-6.0,-6
4099405,-1.282,-1.324,-15.9,-15,-1.282,-1.263,-5.5,-5
4099445,-1.282,-1.327,-15.8,-15,-1.282,-1.249,-5.7,-5
4099485,-1.282,-1.327,-15.7,-15,-1.282,-1.249,-5.7,-5
4099525,-1.282,-1.302,-16.0,-15,-1.282,-1.247,-5.8,-5
4099565,-1.282,-1.344,-15.3,-15,-1.282,-1.283,-5.4,-5
4099605,-1.282,-1.340,-15.3,-15,-1.282,-1.263,-5.6,-5
4099645,-1.282,-1.340,-15.2,-15,-1.282,-1.263,-5.7,-5
4099685,-1.282,-1.306,-15.6,-15,-1.282,-1.261,-5.7,-5
4099725,-1.282,-1.333,-15.2,-15,-1.282,-1.266,-5.7,-5
4099765,-1.282,-1.317,-15.3,-15,-1.282,-1.227,-6.2,-6
4099805,-1.282,-1.317,-15.2,-15,-1.282,-1.227,-6.3,-6
4099845,-1.282,-1.288,-15.6,-15,-1.282,-1.236,-6.2,-6
4099885,-1.282,-1.324,-15.1,-15,-1.282,-1.238,-6.3,-6
4099925,-1.282,-1.297,-15.4,-15,-1.282,-1.238,-6.4,-6
4099965,-1.282,-1.297,-15.3,-15,-1.282,-1.203,-6.9,-6
4100005,-1.282,-1.265,-15.7,-15,-1.282,-1.219,-6.8,-6
4100045,-1.282,-1.333,-14.8,-14,-1.282,-1.244,-6.6,-6
4100085,-1.282,-1.326,-14.9,-14,-1.282,-1.244,-6.7,-6
4100125,-1.282,-1.326,-14.8,-14,-1.282,-1.211,-7.2,-7
4100165,-1.282,-1.260,-15.6,-15,-1.282,-1.196,-7.5,-7
4100205,-1.282,-1.290,-15.2,-15,-1.282,-1.196,-7.6,-7
4100245,-1.282,-1.275,-15.4,-15,-1.282,-1.201,-7.7,-7
4100285,-1.282,-1.275,-15.4,-15,-1.282,-1.189,-8.0,-7
4100325,-1.282,-1.247,-15.8,-15,-1.282,-1.189,-8.1,-8
4100365,-1.282,-1.313,-15.0,-14,-1.282,-1.222,-7.8,-7
4100405,-1.282,-1.307,-15.0,-15,-1.282,-1.231,-7.8,-7
4100445,-1.282,-1.307,-15.0,-14,-1.282,-1.231,-7.9,-7
4100485,-1.282,-1.274,-15.4,-15,-1.282,-1.214,-8.2,-8
4100525,-1.282,-1.313,-14.9,-14,-1.282,-1.260,-7.7,-7
4100565,-1.282,-1.331,-14.6,-14,-1.282,-1.254,-7.8,-7
4100605,-1.282,-1.331,-14.5,-14,-1.282,-1.254,-7.8,-7
4100645,-1.282,-1.288,-15.0,-15,-1.282,-1.228,-8.2,-8
4100685,-1.282,-1.268,-15.3,-15,-1.282,-1.260,-7.9,-7
4100725,-1.282,-1.350,-14.2,-14,-1.282,-1.243,-8.2,-8
4100765,-1.282,-1.350,-14.1,-14,-1.282,-1.243,-8.2,-8
4100805,-1.282,-1.286,-14.9,-14,-1.282,-1.207,-8.8,-8
4100845,-1.282,-1.251,-15.3,-15,-1.282,-1.241,-8.5,-8
4100885,-1.282,-1.326,-14.4,-14,-1.282,-1.241,-8.5,-8
4100925,-1.282,-1.326,-14.3,-14,-1.282,-1.218,-8.9,-8
4100965,-1.282,-1.267,-15.1,-15,-1.282,-1.176,-9.6,-9
4101005,-1.282,-1.229,-15.6,-15,-1.282,-1.176,-9.7,-9
4101045,-1.282,-1.305,-14.7,-14,-1.282,-1.230,-9.2,-9
4101085,-1.282,-1.305,-14.7,-14,-1.282,-1.222,-9.3,-9
4101125,-1.282,-1.286,-14.9,-14,-1.282,-1.222,-9.4,-9
4101165,-1.282,-1.246,-15.4,-15,-1.282,-1.190,-10.0,-9
4101205,-1.282,-1.246,-15.4,-15,-1.282,-1.266,-9.1,-9
4101245,-1.282,-1.308,-14.6,-14,-1.282,-1.262,-9.2,-9
4101285,-1.282,-1.342,-14.2,-14,-1.282,-1.262,-9.2,-9
4101325,-1.282,-1.269,-15.0,-14,-1.282,-1.216,-9.9,-9
4101365,-1.282,-1.323,-14.3,-14,-1.282,-1.286,-9.0,-9
4101405,-1.282,-1.323,-14.2,-14,-1.282,-1.278,-9.1,-9
4101445,-1.282,-1.365,-13.6,-13,-1.282,-1.278,-9.1,-9
4101485,-1.282,-1.292,-14.4,-14,-1.282,-1.245,-9.6,-9
4101525,-1.282,-1.319,-14.0,-14,-1.282,-1.302,-8.9,-8
4101565,-1.282,-1.319,-14.0,-13,-1.282,-1.272,-9.2,-9
4101605,-1.282,-1.330,-13.8,-13,-1.282,-1.272,-9.2,-9
4101645,-1.282,-1.264,-14.6,-14,-1.282,-1.233,-9.8,-9
4101685,-1.282,-1.316,-13.9,-13,-1.282,-1.290,-9.1,-9
4101725,-1.282,-1.316,-13.9,-13,-1.282,-1.290,-9.1,-9
4101765,-1.282,-1.291,-14.2,-14,-1.282,-1.266,-9.4,-9
4101805,-1.282,-1.223,-15.0,-14,-1.282,-1.186,-10.5,-10
4101845,-1.282,-1.223,-15.1,-15,-1.282,-1.186,-10.6,-10
4101885,-1.282,-1.236,-15.0,-15,-1.282,-1.215,-10.4,-10
4101925,-1.282,-1.221,-15.3,-15,-1.282,-1.192,-10.8,-10
4101965,-1.282,-1.221,-15.4,-15,-1.282,-1.192,-10.9,-10
4102005,-1.282,-1.192,-15.9,-15,-1.282,-1.151,-11.6,-11
4102045,-1.282,-1.246,-15.3,-15,-1.282,-1.199,-11.2,-11
4102085,-1.282,-1.251,-15.3,-15,-1.282,-1.221,-11.0,-11
4102125,-1.282,-1.251,-15.4,-15,-1.282,-1.221,-11.1,-11
4102165,-1.282,-1.231,-15.7,-15,-1.282,-1.187,-11.7,-11
4102205,-1.282,-1.289,-15.0,-15,-1.282,-1.233,-11.3,-11
4102245,-1.282,-1.303,-14.8,-14,-1.282,-1.280,-10.7,-10
4102285,-1.282,-1.303,-14.8,-14,-1.282,-1.280,-10.7,-10
4102325,-1.282,-1.296,-14.9,-14,-1.282,-1.257,-11.1,-11
4102365,-1.282,-1.352,-14.1,-14,-1.282,-1.283,-10.8,-10
4102405,-1.282,-1.348,-14.0,-14,-1.282,-1.326,-10.2,-10
4102445,-1.282,-1.348,-13.9,-13,-1.282,-1.326,-10.1,-10
4102485,-1.282,-1.312,-14.3,-14,-1.282,-1.271,-10.8,-10
4102525,-1.282,-1.325,-14.1,-14,-1.282,-1.249,-11.1,-11
4102565,-1.282,-1.321,-14.0,-14,-1.282,-1.249,-11.2,-11
4102605,-1.282,-1.321,-14.0,-13,-1.282,-1.306,-10.4,-10
4102645,-1.282,-1.301,-14.2,-14,-1.282,-1.273,-10.9,-10
4102685,-1.282,-1.344,-13.6,-13,-1.282,-1.252,-11.1,-11
4102725,-1.282,-1.331,-13.7,-13,-1.282,-1.252,-11.2,-11
4102765,-1.282,-1.296,-14.0,-14,-1.282,-1.295,-10.7,-10
4102805,-1.282,-1.296,-14.0,-14,-1.282,-1.255,-11.2,-11
4102845,-1.282,-1.321,-13.6,-13,-1.282,-1.255,-11.2,-11
4102885,-1.282,-1.301,-13.8,-13,-1.282,-1.226,-11.6,-11
4102925,-1.282,-1.284,-14.0,-14,-1.282,-1.281,-11.0,-10
4102965,-1.282,-1.284,-14.0,-14,-1.282,-1.261,-11.2,-11
4103005,-1.282,-1.302,-13.8,-13,-1.282,-1.261,-11.3,-11
4103045,-1.282,-1.276,-14.1,-14,-1.282,-1.199,-12.1,-12
4103085,-1.282,-1.276,-14.1,-14,-1.282,-1.244,-11.7,-11
4103125,-1.282,-1.266,-14.2,-14,-1.282,-1.244,-11.8,-11
4103165,-1.282,-1.280,-14.1,-14,-1.282,-1.234,-12.0,-11
4103205,-1.282,-1.274,-14.1,-14,-1.282,-1.184,-12.7,-12
4103245,-1.282,-1.274,-14.2,-14,-1.282,-1.249,-12.0,-11
4103285,-1.282,-1.278,-14.1,-14,-1.282,-1.249,-12.0,-12
4103325,-1.282,-1.327,-13.4,-13,-1.282,-1.258,-12.0,-11
4103365,-1.282,-1.308,-13.6,-13,-1.282,-1.221,-12.5,-12
4103405,-1.282,-1.308,-13.6,-13,-1.282,-1.221,-12.6,-12
4103445,-1.282,-1.289,-13.8,-13,-1.282,-1.245,-12.4,-12
4103485,-1.282,-1.304,-13.6,-13,-1.282,-1.236,-12.5,-12
4103525,-1.282,-1.288,-13.7,-13,-1.282,-1.236,-12.6,-12
4103565,-1.282,-1.288,-13.7,-13,-1.282,-1.204,-13.1,-13
4103605,-1.282,-1.297,-13.6,-13,-1.282,-1.240,-12.8,-12
4103645,-1.282,-1.303,-13.5,-13,-1.282,-1.228,-13.0,-12
4103685,-1.282,-1.281,-13.8,-13,-1.282,-1.228,-13.1,-13
4103725,-1.282,-1.281,-13.8,-13,-1.282,-1.202,-13.5,-13
4103765,-1.282,-1.281,-13.7,-13,-1.282,-1.233,-13.2,-13
4103805,-1.282,-1.308,-13.4,-13,-1.282,-1.251,-13.1,-13
4103845,-1.282,-1.302,-13.4,-13,-1.282,-1.251,-13.1,-13
4103885,-1.282,-1.302,-13.4,-13,-1.282,-1.218,-13.6,-13
4103925,-1.282,-1.292,-13.5,-13,-1.282,-1.234,-13.5,-13
4103965,-1.282,-1.304,-13.3,-13,-1.282,-1.234,-13.6,-13
4104005,-1.282,-1.281,-13.6,-13,-1.282,-1.218,-13.9,-13
4104045,-1.282,-1.281,-13.6,-13,-1.282,-1.204,-14.2,-14
4104085,-1.282,-1.289,-13.5,-13,-1.282,-1.204,-14.3,-14
4104125,-1.282,-1.264,-13.8,-13,-1.282,-1.202,-14.5,-14
4104165,-1.282,-1.223,-14.3,-14,-1.282,-1.157,-15.2,-15
4104205,-1.282,-1.223,-14.4,-14,-1.282,-1.157,-15.4,-15
4104245,-1.282,-1.255,-14.1,-14,-1.282,-1.165,-15.5,-15
4104285,-1.282,-1.258,-14.1,-14,-1.282,-1.177,-15.5,-15
4104325,-1.282,-1.258,-14.1,-14,-1.282,-1.177,-15.7,-15
4104365,-1.282,-1.240,-14.4,-14,-1.282,-1.157,-16.1,-16
4104405,-1.282,-1.295,-13.7,-13,-1.282,-1.190,-15.9,-15
4104445,-1.282,-1.319,-13.4,-13,-1.282,-1.242,-15.4,-15
4104485,-1.282,-1.319,-13.4,-13,-1.282,-1.242,-15.4,-15
4104525,-1.282,-1.319,-13.3,-13,-1.282,-1.243,-15.5,-15
4104565,-1.282,-1.386,-12.3,-12,-1.282,-1.267,-15.2,-15
4104605,-1.282,-1.409,-11.9,-11,-1.282,-1.321,-14.6,-14
4104645,-1.282,-1.397,-11.8,-11,-1.282,-1.321,-14.5,-14
4104685,-1.282,-1.439,-11.1,-11,-1.282,-1.296,-14.8,-14
4104725,-1.282,-1.418,-11.1,-11,-1.282,-1.298,-14.7,-14
4104765,-1.282,-1.418,-10.9,-10,-1.282,-1.322,-14.4,-14
4104805,-1.282,-1.380,-11.2,-11,-1.282,-1.322,-14.3,-14
4104845,-1.282,-1.426,-10.4,-10,-1.282,-1.287,-14.7,-14
4104885,-1.282,-1.385,-10.7,-10,-1.282,-1.283,-14.8,-14
4104925,-1.282,-1.385,-10.5,-10,-1.282,-1.283,-14.8,-14
4104965,-1.282,-1.286,-11.7,-11,-1.282,-1.242,-15.3,-15
4105005,-1.282,-1.291,-11.6,-11,-1.282,-1.169,-16.3,-16
4105045,-1.282,-1.261,-12.0,-12,-1.282,-1.169,-16.5,-16
4105085,-1.282,-1.261,-12.1,-12,-1.282,-1.166,-16.7,-16
4105125,-1.282,-1.217,-12.7,-12,-1.282,-1.175,-16.8,-16
4105165,-1.282,-1.264,-12.2,-12,-1.282,-1.175,-17.0,-16
4105205,-1.282,-1.264,-12.2,-12,-1.282,-1.144,-17.6,-17
4105245,-1.282,-1.258,-12.3,-12,-1.282,-1.165,-17.5,-17
4105285,-1.282,-1.239,-12.6,-12,-1.282,-1.203,-17.2,-17
4105325,-1.282,-1.282,-12.1,-12,-1.282,-1.203,-17.3,-17
4105365,-1.282,-1.282,-12.1,-12,-1.282,-1.194,-17.6,-17
4105405,-1.282,-1.319,-11.6,-11,-1.282,-1.228,-17.3,-17
4105445,-1.282,-1.292,-11.9,-11,-1.282,-1.228,-17.4,-17
4105485,-1.282,-1.301,-11.7,-11,-1.282,-1.248,-17.2,-17
4105525,-1.282,-1.424,-10.1,-10,-1.282,-1.245,-17.3,-17
4105565,-1.282,-1.424,-9.9,-9,-1.282,-1.295,-16.7,-16
4105605,-1.282,-1.372,-10.4,-10,-1.282,-1.295,-16.7,-16
4105645,-1.282,-1.336,-10.7,-10,-1.282,-1.287,-16.8,-16
4105685,-1.282,-1.403,-9.8,-9,-1.282,-1.245,-17.3,-17
4105725,-1.282,-1.403,-9.6,-9,-1.282,-1.273,-17.0,-17
4105765,-1.282,-1.338,-10.3,-10,-1.282,-1.273,-17.0,-17
4105805,-1.282,-1.279,-10.9,-10,-1.282,-1.247,-17.4,-17
4105845,-1.282,-1.324,-10.4,-10,-1.282,-1.204,-18.0,-17
4105885,-1.282,-1.324,-10.3,-10,-1.282,-1.204,-18.1,-18
4105925,-1.282,-1.304,-10.5,-10,-1.282,-1.257,-17.5,-17
4105965,-1.282,-1.255,-11.1,-11,-1.282,-1.243,-17.7,-17
4106005,-1.282,-1.296,-10.6,-10,-1.282,-1.243,-17.8,-17
4106045,-1.282,-1.296,-10.6,-10,-1.282,-1.199,-18.5,-18
4106085,-1.282,-1.315,-10.3,-10,-1.282,-1.237,-18.1,-18
4106125,-1.282,-1.235,-11.3,-11,-1.282,-1.209,-18.5,-18
4106165,-1.282,-1.235,-11.3,-11,-1.282,-1.209,-18.6,-18
4106205,-1.282,-1.290,-10.7,-10,-1.282,-1.169,-19.3,-19
4106245,-1.282,-1.317,-10.3,-10,-1.282,-1.227,-18.7,-18
4106285,-1.282,-1.237,-11.3,-11,-1.282,-1.227,-18.8,-18
4106325,-1.282,-1.237,-11.3,-11,-1.282,-1.206,-19.2,-19
4106365,-1.282,-1.283,-10.8,-10,-1.282,-1.164,-19.8,-19
4106405,-1.282,-1.299,-10.6,-10,-1.282,-1.164,-20.0,-20
4106445,-1.282,-1.261,-11.0,-11,-1.282,-1.257,-18.9,-18
4106485,-1.282,-1.261,-11.0,-11,-1.282,-1.260,-18.9,-18
4106525,-1.282,-1.345,-9.9,-9,-1.282,-1.234,-19.3,-19
4106565,-1.282,-1.343,-9.9,-9,-1.282,-1.234,-19.4,-19
4106605,-1.282,-1.323,-10.0,-10,-1.282,-1.320,-18.3,-18
4106645,-1.282,-1.395,-9.0,-9,-1.282,-1.324,-18.2,-18
4106685,-1.282,-1.395,-8.9,-8,-1.282,-1.303,-18.4,-18
4106725,-1.282,-1.411,-8.5,-8,-1.282,-1.370,-17.5,-17
4106765,-1.282,-1.364,-8.9,-8,-1.282,-1.370,-17.3,-17
4106805,-1.282,-1.403,-8.3,-8,-1.282,-1.352,-17.4,-17
4106845,-1.282,-1.377,-8.4,-8,-1.282,-1.291,-18.1,-18
4106885,-1.282,-1.377,-8.3,-8,-1.282,-1.343,-17.4,-17
4106925,-1.282,-1.307,-9.0,-9,-1.282,-1.343,-17.3,-17
4106965,-1.282,-1.332,-8.7,-8,-1.282,-1.323,-17.5,-17
4107005,-1.282,-1.322,-8.7,-8,-1.282,-1.268,-18.1,-18
4107045,-1.282,-1.322,-8.7,-8,-1.282,-1.285,-17.9,-17
4107085,-1.282,-1.273,-9.3,-9,-1.282,-1.285,-17.9,-17
4107125,-1.282,-1.286,-9.1,-9,-1.282,-1.267,-18.2,-18
4107165,-1.282,-1.286,-9.1,-9,-1.282,-1.212,-18.9,-18
4107205,-1.282,-1.282,-9.2,-9,-1.282,-1.212,-19.0,-19
4107245,-1.282,-1.250,-9.6,-9,-1.282,-1.235,-18.8,-18
4107285,-1.282,-1.278,-9.3,-9,-1.282,-1.242,-18.8,-18
4107325,-1.282,-1.278,-9.3,-9,-1.282,-1.242,-18.9,-18
4107365,-1.282,-1.284,-9.2,-9,-1.282,-1.203,-19.5,-19
4107405,-1.282,-1.253,-9.6,-9,-1.282,-1.216,-19.4,-19
4107445,-1.282,-1.293,-9.2,-9,-1.282,-1.260,-19.0,-18
4107485,-1.282,-1.293,-9.1,-9,-1.282,-1.260,-19.0,-19
4107525,-1.282,-1.277,-9.3,-9,-1.282,-1.213,-19.7,-19
4107565,-1.282,-1.268,-9.5,-9,-1.282,-1.219,-19.7,-19
4107605,-1.282,-1.308,-9.0,-8,-1.282,-1.219,-19.8,-19
4107645,-1.282,-1.308,-8.9,-8,-1.282,-1.285,-19.0,-19
4107685,-1.282,-1.290,-9.1,-9,-1.282,-1.254,-19.4,-19
4107725,-1.282,-1.290,-9.1,-9,-1.282,-1.248,-19.6,-19
4107765,-1.282,-1.348,-8.4,-8,-1.282,-1.248,-19.6,-19
4107805,-1.282,-1.353,-8.2,-8,-1.282,-1.330,-18.6,-18
4107845,-1.282,-1.353,-8.1,-8,-1.282,-1.308,-18.8,-18
4107885,-1.282,-1.344,-8.1,-8,-1.282,-1.285,-19.0,-19
4107925,-1.282,-1.372,-7.6,-7,-1.282,-1.372,-17.9,-17
4107965,-1.282,-1.372,-7.5,-7,-1.282,-1.372,-17.8,-17
4108005,-1.282,-1.372,-7.3,-7,-1.282,-1.369,-17.7,-17
4108045,-1.282,-1.367,-7.2,-7,-1.282,-1.314,-18.2,-18
4108085,-1.282,-1.401,-6.6,-6,-1.282,-1.373,-17.4,-17
4108125,-1.282,-1.384,-6.7,-6,-1.282,-1.373,-17.3,-17
4108165,-1.282,-1.369,-6.7,-6,-1.282,-1.363,-17.3,-17
4108205,-1.282,-1.392,-6.3,-6,-1.282,-1.302,-17.9,-17
4108245,-1.282,-1.392,-6.1,-6,-1.282,-1.376,-16.9,-16
4108285,-1.282,-1.377,-6.1,-6,-1.282,-1.353,-17.1,-17
4108325,-1.282,-1.364,-6.2,-6,-1.282,-1.353,-17.0,-16
4108365,-1.282,-1.357,-6.1,-6,-1.282,-1.276,-17.8,-17
4108405,-1.282,-1.357,-6.0,-5,-1.282,-1.288,-17.7,-17
4108445,-1.282,-1.306,-6.6,-6,-1.282,-1.288,-17.7,-17
4108485,-1.282,-1.269,-7.0,-7,-1.282,-1.256,-18.1,-18
4108525,-1.282,-1.269,-7.0,-7,-1.282,-1.197,-18.9,-18
4108565,-1.282,-1.261,-7.2,-7,-1.282,-1.197,-19.0,-19
4108605,-1.282,-1.232,-7.6,-7,-1.282,-1.224,-18.8,-18
4108645,-1.282,-1.217,-7.8,-7,-1.282,-1.204,-19.2,-19
