t_ms,spL,vL,uL,dacL,spR,vR,uR,dacR
639545,1.282,1.164,19.7,19,0.000,1.127,0.0,0
639585,1.282,1.314,18.0,18,0.000,1.272,0.0,0
639625,1.282,1.314,18.0,17,0.000,1.443,0.0,0
639665,1.282,1.274,18.4,18,0.000,1.437,0.0,0
639705,1.282,1.331,17.7,17,0.000,1.461,0.0,0
639745,1.282,1.383,16.9,16,0.000,1.542,0.0,0
639785,1.282,1.317,17.6,17,0.000,1.501,0.0,0
639825,1.282,1.317,17.6,17,0.000,1.469,0.0,0
639865,1.282,1.276,18.1,18,0.000,1.469,0.0,0
639905,1.282,1.311,17.6,17,0.000,1.460,0.0,0
639945,1.282,1.311,17.6,17,0.000,1.402,0.0,0
639985,1.282,1.259,18.2,18,0.000,1.420,0.0,0
640025,1.282,1.235,18.6,18,0.000,1.446,0.0,0
640065,1.282,1.321,17.6,17,0.000,1.446,0.0,0
640105,1.282,1.321,17.5,17,0.000,1.416,0.0,0
640145,1.282,1.260,18.3,18,0.000,1.396,0.0,0
640185,1.282,1.216,18.9,18,0.000,1.405,0.0,0
640225,1.282,1.331,17.5,17,0.000,1.384,0.0,0
640265,1.282,1.331,17.4,17,0.000,1.394,0.0,0
640305,1.282,1.278,18.1,18,0.000,1.394,0.0,0
640345,1.282,1.211,18.9,18,0.000,1.384,0.0,0
640385,1.282,1.211,19.0,19,0.000,1.321,0.0,0
640425,1.282,1.218,19.1,19,0.000,1.330,0.0,0
640465,1.282,1.237,18.9,18,0.000,1.330,0.0,0
640505,1.282,1.237,19.0,18,0.000,1.349,0.0,0
640545,1.282,1.193,19.7,19,0.000,1.317,0.0,0
640585,1.282,1.203,19.7,19,0.000,1.334,0.0,0
640625,1.282,1.259,19.1,19,0.000,1.334,0.0,0
640665,1.282,1.259,19.1,19,0.000,1.351,0.0,0
640705,1.282,1.251,19.3,19,0.000,1.368,0.0,0
640745,1.282,1.290,18.8,18,0.000,1.438,0.0,0
640785,1.282,1.362,17.9,17,0.000,1.447,0.0,0
640825,1.282,1.362,17.8,17,0.000,1.449,0.0,0
640865,1.282,1.331,18.0,18,0.000,1.527,0.0,0
640905,1.282,1.382,17.3,17,0.000,1.577,0.0,0
640945,1.282,1.468,16.0,15,0.000,1.577,0.0,0
640985,1.282,1.405,16.5,16,0.000,1.552,0.0,0
641025,1.282,1.384,16.5,16,0.000,1.549,0.0,0
641065,1.282,1.384,16.4,16,0.000,1.526,0.0,0
641105,1.282,1.411,15.8,15,0.000,1.503,0.0,0
641145,1.282,1.366,16.2,16,0.000,1.521,0.0,0
641185,1.282,1.323,16.7,16,0.000,1.448,0.0,0
641225,1.282,1.323,16.6,16,0.000,1.448,0.0,0
641265,1.282,1.280,17.1,17,0.000,1.353,0.0,0
641305,1.282,1.221,17.9,17,0.000,1.343,0.0,0
641345,1.282,1.221,18.0,17,0.000,1.343,0.0,0
641385,1.282,1.185,18.6,18,0.000,1.287,0.0,0
641425,1.282,1.185,18.7,18,0.000,1.232,0.0,0
641465,1.282,1.149,19.4,19,0.000,1.232,0.0,0
641505,1.282,1.118,20.0,19,0.000,1.227,0.0,0
641545,1.282,1.118,20.2,20,0.000,1.225,0.0,0
641585,1.282,1.159,19.9,19,0.000,1.261,0.0,0
641625,1.282,1.205,19.5,19,0.000,1.324,0.0,0
641665,1.282,1.195,19.8,19,0.000,1.324,0.0,0
641705,1.282,1.195,19.9,19,0.000,1.307,0.0,0
641745,1.282,1.253,19.3,19,0.000,1.377,0.0,0
641785,1.282,1.333,18.2,18,0.000,1.481,0.0,0
641825,1.282,1.348,17.9,17,0.000,1.470,0.0,0
641865,1.282,1.403,17.1,17,0.000,1.516,0.0,0
641905,1.282,1.438,16.5,16,0.000,1.625,0.0,0
641945,1.282,1.438,16.2,16,0.000,1.584,0.0,0
641985,1.282,1.443,15.9,15,0.000,1.587,0.0,0
642025,1.282,1.462,15.4,15,0.000,1.587,0.0,0
642065,1.282,1.433,15.5,15,0.000,1.591,0.0,0
642105,1.282,1.394,15.8,15,0.000,1.514,0.0,0
642145,1.282,1.389,15.6,15,0.000,1.501,0.0,0
642185,1.282,1.389,15.5,15,0.000,1.543,0.0,0
642225,1.282,1.362,15.7,15,0.000,1.443,0.0,0
642265,1.282,1.279,16.6,16,0.000,1.443,0.0,0
642305,1.282,1.279,16.6,16,0.000,1.340,0.0,0
642345,1.282,1.226,17.3,17,0.000,1.341,0.0,0
642385,1.282,1.218,17.5,17,0.000,1.341,0.0,0
642425,1.282,1.218,17.6,17,0.000,1.308,0.0,0
642465,1.282,1.199,18.0,17,0.000,1.278,0.0,0
642505,1.282,1.198,18.1,18,0.000,1.308,0.0,0
642545,1.282,1.198,18.3,18,0.000,1.308,0.0,0
642585,1.282,1.195,18.4,18,0.000,1.296,0.0,0
642625,1.282,1.248,17.9,17,0.000,1.317,0.0,0
642665,1.282,1.311,17.1,17,0.000,1.427,0.0,0
642705,1.282,1.303,17.2,17,0.000,1.436,0.0,0
642745,1.282,1.303,17.1,17,0.000,1.398,0.0,0
642785,1.282,1.303,17.1,17,0.000,1.398,0.0,0
642825,1.282,1.373,16.1,16,0.000,1.472,0.0,0
642865,1.282,1.377,15.9,15,0.000,1.535,0.0,0
642905,1.282,1.377,15.8,15,0.000,1.476,0.0,0
642945,1.282,1.359,15.9,15,0.000,1.493,0.0,0
642985,1.282,1.371,15.6,15,0.000,1.517,0.0,0
643025,1.282,1.337,15.9,15,0.000,1.456,0.0,0
643065,1.282,1.317,16.0,16,0.000,1.456,0.0,0
643105,1.282,1.317,16.0,15,0.000,1.443,0.0,0
643145,1.282,1.312,16.0,15,0.000,1.457,0.0,0
643185,1.282,1.249,16.7,16,0.000,1.357,0.0,0
643225,1.282,1.249,16.8,16,0.000,1.357,0.0,0
643265,1.282,1.223,17.2,17,0.000,1.333,0.0,0
643305,1.282,1.236,17.1,17,0.000,1.367,0.0,0
643345,1.282,1.236,17.2,17,0.000,1.295,0.0,0
643385,1.282,1.185,18.0,17,0.000,1.295,0.0,0
643425,1.282,1.160,18.4,18,0.000,1.257,0.0,0
643465,1.282,1.160,18.6,18,0.000,1.319,0.0,0
643505,1.282,1.213,18.1,18,0.000,1.291,0.0,0
643545,1.282,1.203,18.4,18,0.000,1.291,0.0,0
643585,1.282,1.203,18.5,18,0.000,1.299,0.0,0
643625,1.282,1.193,18.7,18,0.000,1.353,0.0,0
643665,1.282,1.236,18.3,18,0.000,1.318,0.0,0
643705,1.282,1.258,18.1,18,0.000,1.380,0.0,0
643745,1.282,1.316,17.4,17,0.000,1.499,0.0,0
643785,1.282,1.316,17.3,17,0.000,1.499,0.0,0
643825,1.282,1.367,16.6,16,0.000,1.436,0.0,0
643865,1.282,1.318,17.1,17,0.000,1.436,0.0,0
643905,1.282,1.348,16.7,16,0.000,1.516,0.0,0
643945,1.282,1.429,15.5,15,0.000,1.487,0.0,0
643985,1.282,1.429,15.3,15,0.000,1.487,0.0,0
644025,1.282,1.384,15.7,15,0.000,1.528,0.0,0
644065,0.000,1.347,0.0,0,0.000,1.528,0.0,0
644105,0.000,1.297,0.0,0,0.000,1.433,0.0,0
644145,0.000,1.297,0.0,0,0.000,1.321,0.0,0
644185,0.000,1.297,0.0,0,0.000,1.321,0.0,0
644225,0.000,1.104,0.0,0,0.000,1.161,0.0,0
644265,0.000,1.104,0.0,0,0.000,1.161,0.0,0
644305,0.000,1.104,0.0,0,0.000,1.161,0.0,0
644345,0.000,1.104,0.0,0,0.000,1.161,0.0,0
644385,0.000,0.000,0.0,0,0.000,0.000,0.0,0
644425,0.000,0.000,0.0,0,0.000,0.000,0.0,0
644465,0.000,0.000,0.0,0,0.000,0.000,0.0,0
644505,0.000,0.000,0.0,0,0.000,0.000,0.0,0
644545,0.000,0.000,0.0,0,0.000,0.080,0.0,0
644585,0.000,0.000,0.0,0,0.000,0.080,0.0,0
644625,0.000,0.000,0.0,0,0.000,0.080,0.0,0
644665,0.000,0.000,0.0,0,0.000,0.080,0.0,0
644705,0.000,0.000,0.0,0,0.000,0.000,0.0,0
644745,0.000,0.000,0.0,0,0.000,0.000,0.0,0
644785,0.000,0.000,0.0,0,0.000,0.000,0.0,0
644825,0.000,0.000,0.0,0,0.000,0.000,0.0,0
644865,0.000,0.000,0.0,0,0.000,0.000,0.0,0
644905,0.000,0.000,0.0,0,0.000,0.000,0.0,0
644945,0.000,0.000,0.0,0,0.000,0.000,0.0,0
644985,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645025,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645065,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645105,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645145,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645185,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645225,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645265,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645305,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645345,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645385,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645425,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645465,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645505,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645545,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645585,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645625,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645665,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645705,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645745,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645785,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645825,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645865,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645905,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645945,0.000,0.000,0.0,0,0.000,0.000,0.0,0
645985,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646025,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646065,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646105,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646145,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646185,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646225,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646265,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646305,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646345,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646385,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646425,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646465,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646505,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646545,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646585,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646625,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646665,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646705,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646745,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646785,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646825,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646865,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646905,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646945,0.000,0.000,0.0,0,0.000,0.000,0.0,0
646985,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647025,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647065,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647105,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647145,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647185,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647225,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647265,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647305,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647345,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647385,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647425,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647465,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647505,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647545,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647585,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647625,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647665,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647705,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647745,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647785,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647825,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647865,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647905,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647945,0.000,0.000,0.0,0,0.000,0.000,0.0,0
647985,0.000,0.000,0.0,0,0.000,0.000,0.0,0
648025,0.000,0.000,0.0,0,0.000,0.000,0.0,0
648065,0.000,0.000,0.0,0,0.000,0.000,0.0,0
648105,0.000,0.000,0.0,0,0.000,0.000,0.0,0
648145,0.000,0.000,0.0,0,0.000,0.000,0.0,0
648185,0.000,0.000,0.0,0,0.000,0.000,0.0,0
648225,0.000,0.000,0.0,0,0.000,0.000,0.0,0
648265,0.000,0.000,0.0,0,0.000,0.000,0.0,0
648305,0.000,0.000,0.0,0,0.000,0.000,0.0,0
648345,0.000,0.000,0.0,0,0.000,0.000,0.0,0
648385,0.000,0.000,0.0,0,0.000,0.006,0.0,0
648425,0.000,0.000,0.0,0,0.000,0.585,0.0,0
648465,0.000,0.000,0.0,0,0.000,1.136,0.0,0
648505,0.000,0.000,0.0,0,0.000,2.189,0.0,0
648545,0.000,0.006,0.0,0,0.000,2.890,0.0,0
648585,0.000,0.006,0.0,0,0.000,3.153,0.0,0
648625,0.000,0.006,0.0,0,0.000,3.586,0.0,0
648665,0.000,0.006,0.0,0,0.000,3.906,0.0,0
648705,0.000,0.000,0.0,0,0.000,4.011,0.0,0
648745,0.000,0.129,0.0,0,0.000,4.022,0.0,0
648785,0.000,3.098,0.0,0,0.000,4.247,0.0,0
648825,0.000,4.677,0.0,0,0.000,4.515,0.0,0
648865,0.000,5.507,0.0,0,0.000,4.490,0.0,0
648905,0.000,5.892,0.0,0,0.000,4.246,0.0,0
648945,0.000,6.128,0.0,0,0.000,4.680,0.0,0
648985,0.000,6.502,0.0,0,0.000,4.952,0.0,0
649025,0.000,6.641,0.0,0,0.000,5.069,0.0,0
649065,0.000,6.708,0.0,0,0.000,4.647,0.0,0
649105,0.000,6.665,0.0,0,0.000,4.196,0.0,0
649145,0.000,6.667,0.0,0,0.000,4.094,0.0,0
649185,0.000,6.672,0.0,0,0.000,4.848,0.0,0
649225,0.000,6.804,0.0,0,0.000,5.279,0.0,0
649265,0.000,6.880,0.0,0,0.000,5.349,0.0,0
649305,0.000,6.702,0.0,0,0.000,5.275,0.0,0
649345,0.000,6.586,0.0,0,0.000,5.199,0.0,0
649385,0.000,6.419,0.0,0,0.000,5.060,0.0,0
649425,0.000,6.391,0.0,0,0.000,5.001,0.0,0
649465,0.000,6.397,0.0,0,0.000,4.918,0.0,0
649505,0.000,6.227,0.0,0,0.000,4.681,0.0,0
649545,0.000,5.906,0.0,0,0.000,4.296,0.0,0
649585,0.000,5.531,0.0,0,0.000,3.760,0.0,0
649625,0.000,5.261,0.0,0,0.000,3.570,0.0,0
649665,0.000,5.253,0.0,0,0.000,3.236,0.0,0
649705,0.000,5.307,0.0,0,0.000,3.229,0.0,0
649745,0.000,5.190,0.0,0,0.000,3.124,0.0,0
649785,0.000,4.825,0.0,0,0.000,3.036,0.0,0
649825,0.000,4.518,0.0,0,0.000,2.606,0.0,0
649865,0.000,4.058,0.0,0,0.000,2.379,0.0,0
649905,0.000,3.795,0.0,0,0.000,2.123,0.0,0
649945,0.000,3.643,0.0,0,0.000,2.123,0.0,0
649985,0.000,3.375,0.0,0,0.000,2.123,0.0,0
650025,0.000,2.806,0.0,0,0.000,1.637,0.0,0
650065,0.000,2.806,0.0,0,0.000,1.637,0.0,0
650105,0.000,2.347,0.0,0,0.000,1.637,0.0,0
650145,0.000,1.974,0.0,0,0.000,1.259,0.0,0
650185,0.000,1.974,0.0,0,0.000,1.259,0.0,0
650225,0.000,1.974,0.0,0,0.000,1.259,0.0,0
650265,0.000,1.974,0.0,0,0.000,1.259,0.0,0
650305,0.000,0.000,0.0,0,0.000,0.975,0.0,0
650345,0.000,0.000,0.0,0,0.000,1.070,0.0,0
650385,0.000,0.000,0.0,0,0.000,1.070,0.0,0
650425,0.000,0.000,0.0,0,0.000,1.070,0.0,0
650465,0.000,0.000,0.0,0,0.000,0.911,0.0,0
650505,0.000,0.000,0.0,0,0.000,0.911,0.0,0
650545,0.000,0.000,0.0,0,0.000,0.911,0.0,0
650585,0.000,0.000,0.0,0,0.000,0.911,0.0,0
650625,0.000,0.000,0.0,0,0.000,0.000,0.0,0
650665,0.000,0.000,0.0,0,0.000,0.000,0.0,0
650705,0.000,0.000,0.0,0,0.000,0.000,0.0,0
650745,0.000,0.000,0.0,0,0.000,0.000,0.0,0
650785,0.000,0.000,0.0,0,0.000,0.000,0.0,0
650825,0.000,0.000,0.0,0,0.000,0.000,0.0,0
650865,0.000,0.000,0.0,0,0.000,0.000,0.0,0
650905,0.000,0.000,0.0,0,0.000,0.000,0.0,0
650945,0.000,0.000,0.0,0,0.000,0.000,0.0,0
650985,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651025,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651065,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651105,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651145,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651185,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651225,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651265,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651305,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651345,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651385,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651425,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651465,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651505,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651545,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651585,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651625,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651665,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651705,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651745,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651785,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651825,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651865,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651905,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651945,0.000,0.000,0.0,0,0.000,0.000,0.0,0
651985,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652025,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652065,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652105,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652145,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652185,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652225,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652265,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652305,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652345,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652385,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652425,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652465,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652505,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652545,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652585,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652625,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652665,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652705,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652745,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652785,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652825,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652865,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652905,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652945,0.000,0.000,0.0,0,0.000,0.000,0.0,0
652985,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653025,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653065,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653105,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653145,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653185,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653225,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653265,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653305,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653345,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653385,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653425,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653465,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653505,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653545,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653585,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653625,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653665,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653705,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653745,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653785,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653825,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653865,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653905,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653945,0.000,0.000,0.0,0,0.000,0.000,0.0,0
653985,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654025,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654065,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654105,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654145,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654185,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654225,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654265,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654305,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654345,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654385,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654425,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654465,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654505,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654545,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654585,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654625,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654665,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654705,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654745,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654785,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654825,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654865,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654905,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654945,0.000,0.000,0.0,0,0.000,0.000,0.0,0
654985,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655025,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655065,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655105,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655145,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655185,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655225,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655265,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655305,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655345,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655385,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655425,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655465,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655505,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655545,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655585,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655625,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655665,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655705,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655745,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655785,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655825,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655865,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655905,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655945,0.000,0.000,0.0,0,0.000,0.000,0.0,0
655985,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656025,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656065,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656105,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656145,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656185,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656225,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656265,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656305,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656345,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656385,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656425,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656465,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656505,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656545,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656585,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656625,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656665,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656705,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656745,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656785,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656825,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656865,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656905,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656945,0.000,0.000,0.0,0,0.000,0.000,0.0,0
656985,0.000,0.000,0.0,0,0.000,0.000,0.0,0
657025,0.000,0.000,0.0,0,0.000,0.000,0.0,0
657065,0.000,0.000,0.0,0,0.000,0.000,0.0,0
657105,0.000,0.000,0.0,0,0.000,0.000,0.0,0
657145,0.000,0.000,0.0,0,0.000,0.000,0.0,0
657185,0.000,0.000,0.0,0,0.000,0.000,0.0,0
657225,0.000,0.000,0.0,0,0.000,0.000,0.0,0
657265,0.000,0.000,0.0,0,0.000,0.000,0.0,0
657305,0.000,0.000,0.0,0,0.000,0.000,0.0,0
657345,0.000,0.000,0.0,0,0.000,0.000,0.0,0
657385,0.000,0.000,0.0,0,0.000,0.000,0.0,0
657425,0.000,0.000,0.0,0,0.000,0.000,0.0,0
657465,0.000,0.000,0.0,0,0.000,0.000,0.0,0
657505,0.000,0.000,0.0,0,0.000,0.000,0.0,0
